Date,Item Code,Branch,Star Rating,Segment,Quantity,Tonnage,Region
2023-12-29,RKL50UV16V,BLR,3 Star,Inv,4.0,1.5,South
2023-12-29,RKL35UV16W,BLR,3 Star,Inv,3.0,1.0,South
2023-12-29,RE60UV16U2,MAA,1 Star,Non Inv,2.0,1.8,South
2023-12-29,RKL71UV16T,SBD,3 Star,Inv,3.0,2.2,South
2023-12-29,RKM50UV16VA,SBD,5 Star,Inv,6.0,1.5,South
2023-12-29,RL50UV16V2,SBD,3 Star,Non Inv,2.0,1.5,South
2023-12-29,RKY50UV16U2,SBD,3 Star,Inv,5.0,1.5,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,10.0,1.0,South
2023-12-29,RE60UV16U2,MAA,1 Star,Non Inv,20.0,1.8,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,25.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,10.0,1.5,South
2023-12-29,RKL60UV16U,MAA,3 Star,Inv,10.0,1.8,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,8.0,1.5,South
2023-12-29,RKL35UV16W3,BLR,3 Star,Inv,2.0,1.0,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,3.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,35.0,1.5,South
2023-12-29,RKL60UV16U,MAA,3 Star,Inv,5.0,1.8,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,15.0,2.2,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,3.0,1.0,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL60UV16U,MAA,3 Star,Inv,1.0,1.8,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,3.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,15.0,1.5,South
2023-12-29,RKL60UV16U,MAA,3 Star,Inv,3.0,1.8,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,3.0,2.2,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL60UV16U,MAA,3 Star,Inv,2.0,1.8,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,3.0,1.0,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL60UV16U,MAA,3 Star,Inv,1.0,1.8,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,1.0,1.5,South
2023-12-29,RKL35UV16W3,SBD1,3 Star,Inv,5.0,1.0,South
2023-12-29,RKL50UV16VA,BLR,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL50UV16VA,BLR,3 Star,Inv,9.0,1.5,South
2023-12-29,RKL50UV16VA,BLR,3 Star,Inv,5.0,1.5,South
2023-12-29,RKM50UV16V,SBD,5 Star,Inv,2.0,1.5,South
2023-12-29,RKM50UV16V,SBD,5 Star,Inv,1.5,1.5,South
2023-12-29,RL35UV16W1,SBD,3 Star,Non Inv,15.0,1.0,South
2023-12-29,RL35UV16W1,SBD,3 Star,Non Inv,10.0,1.0,South
2023-12-29,RKJ35UV16W,SBD,5 Star,Inv,1.0,1.0,South
2023-12-29,RKL50UV16VA,SBD,3 Star,Inv,70.0,1.5,South
2023-12-29,RL35UV16W1,SBD,3 Star,Non Inv,1.0,1.0,South
2023-12-29,RL50UV16U2,SBD1,3 Star,Non Inv,28.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,25.0,1.5,South
2023-12-29,RKL71UV16T,SBD,3 Star,Inv,20.0,2.2,South
2023-12-29,RKM50UV16VA,SBD,5 Star,Inv,20.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,2.0,1.5,South
2023-12-29,RKL50UV16V3,SBD1,3 Star,Inv,4.0,1.5,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,5.0,1.0,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,3.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,3.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,3.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,7.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,6.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,2.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,8.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,4.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,2.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,6.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,10.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,1.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,7.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,7.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,7.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,4.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,8.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,3.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,7.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,4.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,7.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,3.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,2.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,1.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,1.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,4.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,4.0,2.2,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,6.0,1.0,South
2023-12-29,RKM50UV16V,SBD,5 Star,Inv,150.0,1.5,South
2023-12-29,RKM50UV16V,SBD,5 Star,Inv,50.0,1.5,South
2023-12-29,RKM50UV16V,SBD,5 Star,Inv,50.0,1.5,South
2023-12-29,RKM50UV16V,SBD,5 Star,Inv,50.0,1.5,South
2023-12-29,RL35UV16W1,SBD,3 Star,Non Inv,8.0,1.0,South
2023-12-29,RL35UV16W1,SBD,3 Star,Non Inv,3.0,1.0,South
2023-12-29,RKY35UV16W3,MAA,3 Star,Inv,30.0,1.0,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,3.0,1.5,South
2023-12-29,RKL35UV16W3,BLR,3 Star,Inv,13.0,1.0,South
2023-12-29,RKL50UV16VA,SBD1,3 Star,Inv,10.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,10.0,1.5,South
2023-12-29,RKL60UV16U,SBD1,3 Star,Inv,6.0,1.8,South
2023-12-29,RKM35UV16W,SBD1,5 Star,Inv,5.0,1.0,South
2023-12-29,RKM35UV16W,BLR,5 Star,Inv,4.0,1.0,South
2023-12-29,RKY35UV16W3,BLR,3 Star,Inv,6.0,1.0,South
2023-12-29,RKL35UV16W,BLR,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL50UV16V3,BLR,3 Star,Inv,2.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,130.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,130.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,130.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,130.0,1.5,South
2023-12-29,RKL35UV16W,BLR,3 Star,Inv,5.0,1.0,South
2023-12-29,RKL50UV16V3,BLR,3 Star,Inv,1.0,1.5,South
2023-12-29,RKL60UV16U,BLR,3 Star,Inv,5.0,1.8,South
2023-12-29,RKL50UV16VA,SBD,3 Star,Inv,17.0,1.5,South
2023-12-29,RKL60UV16U,COK,3 Star,Inv,1.5,1.8,South
2023-12-29,RKL35UV16W,COK,3 Star,Inv,0.5,1.0,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKM50UV16V,COK,5 Star,Inv,2.0,1.5,South
2023-12-29,RKM50UV16V,COK,5 Star,Inv,1.5,1.5,South
2023-12-29,RKL35UV16W3,BLR,3 Star,Inv,35.0,1.0,South
2023-12-29,RKL50UV16VA,BLR,3 Star,Inv,10.0,1.5,South
2023-12-29,RKL50UV16VA,BLR,3 Star,Inv,8.0,1.5,South
2023-12-29,RKM35UV16W,BLR,5 Star,Inv,38.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,50.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,50.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,30.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,20.0,1.5,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,10.0,2.2,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,20.0,1.0,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,6.0,2.2,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,40.0,1.5,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,4.0,2.2,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,15.0,1.0,South
2023-12-29,RL35UV16W1,SBD,3 Star,Non Inv,2.0,1.0,South
2023-12-29,RKL35UV16W,COK,3 Star,Inv,38.0,1.0,South
2023-12-29,RKL50UV16V,COK,3 Star,Inv,15.0,1.5,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,5.0,1.0,South
2023-12-29,RL50UV16V2,COK,3 Star,Non Inv,8.0,1.5,South
2023-12-29,RE60UV16U2,COK,1 Star,Non Inv,8.0,1.8,South
2023-12-29,RKL35UV16W,COK,3 Star,Inv,16.0,1.0,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,6.0,1.0,South
2023-12-29,RKY50UV16U2,BLR,3 Star,Inv,4.0,1.5,South
2023-12-29,RKM60UV16U,MAA,5 Star,Inv,1.0,1.8,South
2023-12-29,RKL50UV16V,MAA,3 Star,Inv,4.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,2.0,1.5,South
2023-12-29,RKY50UV16U2,SBD,3 Star,Inv,20.0,1.5,South
2023-12-29,RKY50UV16U2,SBD,3 Star,Inv,20.0,1.5,South
2023-12-29,RL35UV16W1,SBD,3 Star,Non Inv,3.0,1.0,South
2023-12-29,RL35UV16W1,SBD,3 Star,Non Inv,2.0,1.0,South
2023-12-29,RKL71UV16T,SBD,3 Star,Inv,5.0,2.2,South
2023-12-29,RE60UV16U2,MAA,1 Star,Non Inv,2.0,1.8,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,5.0,1.0,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,5.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,3.0,1.5,South
2023-12-29,RL28UV16W1,COK,3 Star,Non Inv,10.0,0.8,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,10.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,10.0,1.0,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,5.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,5.0,1.0,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,3.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,5.0,1.5,South
2023-12-29,RKM50UV16VA,COK,5 Star,Inv,2.0,1.5,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,10.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,15.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,15.0,1.5,South
2023-12-29,RL50UV16U2,SBD,3 Star,Non Inv,3.0,1.5,South
2023-12-29,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
2023-12-29,RKM50UV16VA,SBD,5 Star,Inv,30.0,1.5,South
2023-12-29,RKL71UV16T,SBD,3 Star,Inv,3.0,2.2,South
2023-12-29,RKL35UV16W,BLR,3 Star,Inv,10.0,1.0,South
2023-12-29,RKL60UV16U,BLR,3 Star,Inv,5.0,1.8,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,8.0,1.0,South
2023-12-29,RKM50UV16VA,COK,5 Star,Inv,2.0,1.5,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKM50UV16VA,COK,5 Star,Inv,1.0,1.5,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKM50UV16VA,COK,5 Star,Inv,1.0,1.5,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,2.0,1.0,South
2023-12-29,RKM50UV16VA,COK,5 Star,Inv,1.0,1.5,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,2.0,1.5,South
2023-12-29,RKM50UV16VA,COK,5 Star,Inv,1.0,1.5,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,8.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,5.0,1.5,South
2023-12-29,RKM50UV16VA,COK,5 Star,Inv,2.0,1.5,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,2.0,1.5,South
2023-12-29,RKM50UV16VA,COK,5 Star,Inv,1.0,1.5,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,1.0,1.5,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKM50UV16VA,COK,5 Star,Inv,1.0,1.5,South
2023-12-29,RKJ50UV16U,COK,5 Star,Inv,1.0,1.5,South
2023-12-29,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
2023-12-29,RKL50UV16VA,COK,3 Star,Inv,2.0,1.5,South
2023-12-29,RKL35UV16W,SBD,3 Star,Inv,25.0,1.0,South
2023-12-29,RKM50UV16VA,SBD,5 Star,Inv,20.0,1.5,South
2023-12-29,RKM50UV16VA,SBD,5 Star,Inv,20.0,1.5,South
2023-12-29,RKL50UV16VA,SBD,3 Star,Inv,20.0,1.5,South
2023-12-29,RKL50UV16VA,SBD,3 Star,Inv,20.0,1.5,South
2023-12-29,RKM50UV16VA,SBD,5 Star,Inv,10.0,1.5,South
2023-12-29,RKL50UV16VA,SBD,3 Star,Inv,10.0,1.5,South
2023-12-29,RKL50UV16VA,SBD,3 Star,Inv,10.0,1.5,South
2023-12-29,RKL50UV16VA,SBD,3 Star,Inv,20.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,100.0,1.5,South
2023-12-29,RKL35UV16W3,COK,3 Star,Inv,9.0,1.0,South
2023-12-29,RKL35UV16W,SBD1,3 Star,Inv,1.0,1.0,South
2023-12-29,RKL35UV16W,SBD1,3 Star,Inv,1.0,1.0,South
2023-12-29,RKM35UV16W,SBD1,5 Star,Inv,2.0,1.0,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,1.0,1.5,South
2023-12-29,RKL50UV16VA,SBD1,3 Star,Inv,2.0,1.5,South
2023-12-29,RKL50UV16VA,SBD1,3 Star,Inv,8.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,3.0,1.5,South
2023-12-29,RE60UV16U2,MAA,1 Star,Non Inv,50.0,1.8,South
2023-12-29,RL50UV16V2,MAA,3 Star,Non Inv,75.0,1.5,South
2023-12-29,RKL71UV16T,SBD1,3 Star,Inv,4.0,2.2,South
2023-12-29,RKL35UV16W3,SBD1,3 Star,Inv,4.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,12.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,1.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,2.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,1.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,1.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,1.0,1.5,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,1.0,1.0,South
2023-12-29,RKL35UV16W,MAA,3 Star,Inv,0.5,1.0,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,0.5,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,30.0,1.5,South
2023-12-29,RKM50UV16U,MAA,5 Star,Inv,10.0,1.5,South
2023-12-29,RKY35UV16W3,COK,3 Star,Inv,15.0,1.0,South
2023-12-29,RKY50UV16U2,COK,3 Star,Inv,10.0,1.5,South
2023-12-29,RKY35UV16W3,COK,3 Star,Inv,18.0,1.0,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,30.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,10.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,10.0,1.5,South
2023-12-29,RKY50UV16U2,SBD1,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL71UV16T,SBD1,3 Star,Inv,2.0,2.2,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,15.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,10.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,20.0,1.5,South
2023-12-29,RKL71UV16T,SBD1,3 Star,Inv,2.0,2.2,South
2023-12-29,RL35UV16W1,SBD,3 Star,Non Inv,6.0,1.0,South
2023-12-29,RKM50UV16VA,SBD,5 Star,Inv,1.0,1.5,South
2023-12-29,RKL71UV16T,SBD,3 Star,Inv,15.0,2.2,South
2023-12-29,RKL60UV16U,SBD,3 Star,Inv,39.0,1.8,South
2023-12-29,RKY50UV16U2,SBD,3 Star,Inv,50.0,1.5,South
2023-12-29,RKY50UV16U2,SBD,3 Star,Inv,22.0,1.5,South
2023-12-29,RKL60UV16U,SBD,3 Star,Inv,11.0,1.8,South
2023-12-29,RKL35UV16W,SBD,3 Star,Inv,25.0,1.0,South
2023-12-29,RKL35UV16W,BLR,3 Star,Inv,8.0,1.0,South
2023-12-29,RKL50UV16VA,BLR,3 Star,Inv,2.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,8.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,3.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,10.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,3.0,1.5,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,5.0,1.0,South
2023-12-29,RKL50UV16VA,SBD1,3 Star,Inv,30.0,1.5,South
2023-12-29,RKL60UV16U,SBD1,3 Star,Inv,10.0,1.8,South
2023-12-29,RE60UV16U2,SBD1,1 Star,Non Inv,20.0,1.8,South
2023-12-29,RKL35UV16W3,SBD1,3 Star,Inv,10.0,1.0,South
2023-12-29,RKL71UV16T,SBD1,3 Star,Inv,20.0,2.2,South
2023-12-29,RL50UV16U2,SBD1,3 Star,Non Inv,25.0,1.5,South
2023-12-29,RKL50UV16VA,BLR,3 Star,Inv,7.0,1.5,South
2023-12-29,RL50UV16U2,SBD1,3 Star,Non Inv,10.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,10.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,1.0,1.5,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
2023-12-29,RKL60UV16U,MAA,3 Star,Inv,1.0,1.8,South
2023-12-29,RE60UV16U2,MAA,1 Star,Non Inv,1.0,1.8,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2023-12-29,RKY50UV16V3F,MAA,3 Star,Inv,3.0,1.5,South
2023-12-29,RKY50UV16V3F,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,10.0,1.5,South
2023-12-29,RKL35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,4.0,1.5,South
2023-12-29,RKL50UV16VA,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,20.0,1.5,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
2023-12-29,RKL60UV16U,MAA,3 Star,Inv,5.0,1.8,South
2023-12-29,RE60UV16U2,MAA,1 Star,Non Inv,4.0,1.8,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,20.0,1.5,South
2023-12-29,RE60UV16U2,MAA,1 Star,Non Inv,2.0,1.8,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,25.0,1.5,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,5.0,2.2,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,25.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,30.0,1.5,South
2023-12-29,RL50UV16U2,SBD1,3 Star,Non Inv,35.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,15.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,10.0,1.5,South
2023-12-29,RL50UV16U2,SBD1,3 Star,Non Inv,20.0,1.5,South
2023-12-29,RKM50UV16VA,SBD1,5 Star,Inv,6.0,1.5,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,3.0,1.0,South
2023-12-29,RKL60UV16U,MAA,3 Star,Inv,1.0,1.8,South
2023-12-29,RE60UV16U2,MAA,1 Star,Non Inv,1.0,1.8,South
2023-12-29,RKM50UV16U,MAA,5 Star,Inv,5.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,10.0,1.5,South
2023-12-29,RKL50UV16V,MAA,3 Star,Inv,5.0,1.5,South
2023-12-29,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
2023-12-29,RKL50UV16V,MAA,3 Star,Inv,23.0,1.5,South
2023-12-29,RL50UV16U2,MAA,3 Star,Non Inv,10.0,1.5,South
2023-12-29,RKM35UV16W,MAA,5 Star,Inv,3.0,1.0,South
2023-12-28,RKM35UV16W,COK,5 Star,Inv,3.0,1.0,South
2023-12-28,RKM50UV16VA,COK,5 Star,Inv,2.0,1.5,South
2023-12-28,RKM50UV16VA,COK,5 Star,Inv,2.0,1.5,South
2023-12-28,RKM35UV16W,COK,5 Star,Inv,2.0,1.0,South
2023-12-28,RKL71UV16T,SBD,3 Star,Inv,2.0,2.2,South
2023-12-28,RKM50UV16VA,BLR,5 Star,Inv,5.0,1.5,South
2023-12-28,RKM50UV16U,BLR,5 Star,Inv,0.5,1.5,South
2023-12-28,RKL60UV16U,BLR,3 Star,Inv,10.0,1.8,South
2023-12-28,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
2023-12-28,RKL35UV16W3,MAA,3 Star,Inv,4.0,1.0,South
2023-12-28,RKL60UV16U,MAA,3 Star,Inv,4.0,1.8,South
2023-12-28,RKY50UV16U2,COK,3 Star,Inv,1.0,1.5,South
2023-12-28,RKL50UV16VA,BLR,3 Star,Inv,3.0,1.5,South
