Unnamed: 0,Date,Item Code,Branch,Star Rating,Segment,Quantity,Tonnage,Region
142509,2023-05-15,RKM35UV16W,COK,5 Star,Inv,2.0,1.0,South
142510,2023-05-15,RKL71UV16T,COK,3 Star,Inv,5.0,2.2,South
142511,2023-05-15,RKL50UV16V,MAA,3 Star,Inv,1.0,1.5,South
142512,2023-05-15,RKY50UV16V3,SBD,3 Star,Inv,2.0,1.5,South
142513,2023-05-15,RKY50UV16V3,SBD,3 Star,Inv,3.0,1.5,South
142514,2023-05-15,RKY50UV16U3,SBD,3 Star,Inv,3.0,1.5,South
142515,2023-05-15,RKY50UV16V3F,SBD,3 Star,Inv,48.0,1.5,South
142516,2023-05-15,RKY50UV16U3,SBD,3 Star,Inv,4.0,1.5,South
142517,2023-05-15,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
142518,2023-05-15,RKM35UV16W,COK,5 Star,Inv,3.5,1.0,South
142519,2023-05-15,RKM35UV16W,COK,5 Star,Inv,1.5,1.0,South
142520,2023-05-15,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
142521,2023-05-15,RKL50UV16V3,COK,3 Star,Inv,1.0,1.5,South
142522,2023-05-15,RKL71UV16T,COK,3 Star,Inv,1.0,2.2,South
142523,2023-05-15,RKM35UV16W,COK,5 Star,Inv,10.0,1.0,South
142524,2023-05-15,RKM35UV16W,COK,5 Star,Inv,5.0,1.0,South
142525,2023-05-15,RKL50UV16V3,COK,3 Star,Inv,3.0,1.5,South
142526,2023-05-15,RKJ50UV16U,SBD1,5 Star,Inv,1.0,1.5,South
142527,2023-05-15,RKM50UV16U,SBD1,5 Star,Inv,5.0,1.5,South
142528,2023-05-15,RL35UV16W1,MAA,3 Star,Non Inv,3.0,1.0,South
142529,2023-05-15,RKM35UV16W,COK,5 Star,Inv,18.0,1.0,South
142530,2023-05-15,RKL50UV16V3,COK,3 Star,Inv,10.0,1.5,South
142531,2023-05-15,RKL60UV16U,COK,3 Star,Inv,2.0,1.8,South
142532,2023-05-15,RKL71UV16T,COK,3 Star,Inv,2.0,2.2,South
142533,2023-05-15,RKM35UV16W,COK,5 Star,Inv,8.0,1.0,South
142534,2023-05-15,RKM60UV16U,SBD,5 Star,Inv,1.0,1.8,South
142535,2023-05-15,RKL50UV16V3,COK,3 Star,Inv,1.0,1.5,South
142536,2023-05-15,RKM35UV16W,COK,5 Star,Inv,5.0,1.0,South
142537,2023-05-15,RKM50UV16U,SBD1,5 Star,Inv,1.0,1.5,South
142538,2023-05-15,RKL35UV16W,SBD1,3 Star,Inv,10.0,1.0,South
142539,2023-05-15,RKM50UV16V,SBD,5 Star,Inv,1.0,1.5,South
142540,2023-05-15,RKM50UV16U,SBD1,5 Star,Inv,5.0,1.5,South
142541,2023-05-15,RKL60UV16U,SBD1,3 Star,Inv,2.0,1.8,South
142542,2023-05-15,RKY50UV16V3F,SBD1,3 Star,Inv,8.0,1.5,South
142543,2023-05-15,RL50UV16U3,SBD1,3 Star,Non Inv,15.0,1.5,South
142544,2023-05-15,RL50UV16U3,SBD,3 Star,Non Inv,25.0,1.5,South
142545,2023-05-15,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142546,2023-05-15,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142547,2023-05-15,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142548,2023-05-15,RKM50UV16V,SBD,5 Star,Inv,8.0,1.5,South
142549,2023-05-15,RKL50UV16V3,MAA,3 Star,Inv,2.0,1.5,South
142550,2023-05-15,RE60UV16U2,SBD1,1 Star,Non Inv,20.0,1.8,South
142551,2023-05-15,RKL60UV16U,SBD1,3 Star,Inv,5.0,1.8,South
142552,2023-05-15,RL35UV16W1,SBD1,3 Star,Non Inv,10.0,1.0,South
142553,2023-05-15,RKZ50UV16U4,SBD,5 Star,Inv,2.0,1.5,South
142554,2023-05-15,RKL50UV16V3,BLR,3 Star,Inv,2.0,1.5,South
142555,2023-05-15,RQ60UV16U5,BLR,2 Star,Non Inv,1.0,1.8,South
142556,2023-05-15,RKL60UV16U,BLR,3 Star,Inv,2.0,1.8,South
142557,2023-05-13,RKL50UV16V3,MAA,3 Star,Inv,1.0,1.5,South
142558,2023-05-13,RKL50UV16V3,SBD,3 Star,Inv,5.0,1.5,South
142559,2023-05-13,RKL50UV16V3,SBD,3 Star,Inv,2.0,1.5,South
142560,2023-05-13,RL50UV16U2,SBD,3 Star,Non Inv,1.0,1.5,South
142561,2023-05-13,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142562,2023-05-13,RKL60UV16U,COK,3 Star,Inv,2.0,1.8,South
142563,2023-05-13,RL50UV16U3,SBD,3 Star,Non Inv,1.0,1.5,South
142564,2023-05-13,RKM50UV16V,SBD,5 Star,Inv,11.0,1.5,South
142565,2023-05-13,RL35UV16W1,SBD,3 Star,Non Inv,10.0,1.0,South
142566,2023-05-13,RKL50UV16V3,SBD,3 Star,Inv,25.0,1.5,South
142567,2023-05-13,RKL35UV16W3,SBD,3 Star,Inv,4.0,1.0,South
142568,2023-05-13,RKL60UV16U,SBD,3 Star,Inv,20.0,1.8,South
142569,2023-05-13,RKM35UV16W,COK,5 Star,Inv,2.0,1.0,South
142570,2023-05-13,RE60UV16U2,SBD1,1 Star,Non Inv,1.5,1.8,South
142571,2023-05-13,RKM50UV16U,SBD,5 Star,Inv,135.0,1.5,South
142572,2023-05-13,RKM50UV16U,SBD,5 Star,Inv,135.0,1.5,South
142573,2023-05-13,RKL50UV16V3,SBD1,3 Star,Inv,1.0,1.5,South
142574,2023-05-13,RKL50UV16V3,SBD1,3 Star,Inv,3.0,1.5,South
142575,2023-05-13,RL50UV16U2,SBD1,3 Star,Non Inv,3.0,1.5,South
142576,2023-05-13,RL35UV16W1,SBD1,3 Star,Non Inv,3.0,1.0,South
142577,2023-05-13,RKM35UV16W,COK,5 Star,Inv,3.0,1.0,South
142578,2023-05-13,RKL50UV16V3,MAA,3 Star,Inv,2.0,1.5,South
142579,2023-05-13,RKL50UV16V3,SBD1,3 Star,Inv,5.0,1.5,South
142580,2023-05-13,RKM50UV16U,SBD1,5 Star,Inv,10.0,1.5,South
142581,2023-05-13,RKZ50UV16U4,SBD1,5 Star,Inv,30.0,1.5,South
142582,2023-05-12,RKM35UV16W,COK,5 Star,Inv,1.0,1.0,South
142583,2023-05-12,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
142584,2023-05-12,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
142585,2023-05-12,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
142586,2023-05-12,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
142587,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142588,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142589,2023-05-12,RKL60UV16U,COK,3 Star,Inv,2.0,1.8,South
142590,2023-05-12,RKL50UV16V3,BLR,3 Star,Inv,5.0,1.5,South
142591,2023-05-12,RKL71UV16T,BLR,3 Star,Inv,5.0,2.2,South
142592,2023-05-12,RKL50UV16V3,COK,3 Star,Inv,4.0,1.5,South
142593,2023-05-12,RKL35UV16W,MAA,3 Star,Inv,1.0,1.0,South
142594,2023-05-12,RKM50UV16V,MAA,5 Star,Inv,1.0,1.5,South
142595,2023-05-12,RKZ50UV16U4,BLR,5 Star,Inv,5.0,1.5,South
142596,2023-05-12,REG60UV16U2,BLR,1 Star,Non Inv,8.0,1.8,South
142597,2023-05-12,RKL71UV16T,SBD,3 Star,Inv,10.0,2.2,South
142598,2023-05-12,RE60UV16U2,SBD1,1 Star,Non Inv,2.0,1.8,South
142599,2023-05-12,RKL50UV16V3,SBD,3 Star,Inv,2.0,1.5,South
142600,2023-05-12,RKL35UV16W3,SBD,3 Star,Inv,2.0,1.0,South
142601,2023-05-12,RE60UV16U2,SBD1,1 Star,Non Inv,2.0,1.8,South
142602,2023-05-12,RKL50UV16V3,MAA,3 Star,Inv,2.0,1.5,South
142603,2023-05-12,RKM50UV16V,MAA,5 Star,Inv,3.0,1.5,South
142604,2023-05-12,RKL50UV16V3,MAA,3 Star,Inv,1.0,1.5,South
142605,2023-05-12,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
142606,2023-05-12,RKM35UV16W,MAA,5 Star,Inv,2.0,1.0,South
142607,2023-05-12,RKL50UV16V3,MAA,3 Star,Inv,4.0,1.5,South
142608,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,2.0,1.8,South
142609,2023-05-12,RKM60UV16U,SBD1,5 Star,Inv,2.0,1.8,South
142610,2023-05-12,RE60UV16U2,SBD1,1 Star,Non Inv,2.0,1.8,South
142611,2023-05-12,RL50UV16U3,MAA,3 Star,Non Inv,1.0,1.5,South
142612,2023-05-12,RKM35UV16W,COK,5 Star,Inv,2.0,1.0,South
142613,2023-05-12,RKR35UV16W,SBD,5 Star,Inv,2.0,1.0,South
142614,2023-05-12,RKF50UV16T,COK,5 Star,Inv,2.0,1.5,South
142615,2023-05-12,RKL71UV16T,SBD,3 Star,Inv,1.0,2.2,South
142616,2023-05-12,RKY50UV16V3,COK,3 Star,Inv,5.0,1.5,South
142617,2023-05-12,RKL71UV16T,COK,3 Star,Inv,1.0,2.2,South
142618,2023-05-12,RKL50UV16V3,COK,3 Star,Inv,10.0,1.5,South
142619,2023-05-12,RKM60UV16U,MAA,5 Star,Inv,2.0,1.8,South
142620,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,5.0,1.8,South
142621,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,10.0,1.8,South
142622,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,2.0,1.8,South
142623,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142624,2023-05-12,RKJ35UV16W,COK,5 Star,Inv,1.0,1.0,South
142625,2023-05-12,RKL50UV16V,COK,3 Star,Inv,2.0,1.5,South
142626,2023-05-12,RKM50UV16U,SBD1,5 Star,Inv,10.0,1.5,South
142627,2023-05-12,RKM50UV16U,SBD1,5 Star,Inv,10.0,1.5,South
142628,2023-05-12,RKM60UV16U,SBD1,5 Star,Inv,2.0,1.8,South
142629,2023-05-12,RKL60UV16U,SBD1,3 Star,Inv,5.0,1.8,South
142630,2023-05-12,RL35UV16W1,SBD1,3 Star,Non Inv,3.0,1.0,South
142631,2023-05-12,RL50UV16V2,SBD1,3 Star,Non Inv,15.0,1.5,South
142632,2023-05-12,RKY50UV16V3F,SBD1,3 Star,Inv,6.0,1.5,South
142633,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,2.0,1.8,South
142634,2023-05-12,RL50UV16U3,SBD,3 Star,Non Inv,25.0,1.5,South
142635,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,2.0,1.8,South
142636,2023-05-12,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142637,2023-05-12,RKL60UV16U,SBD,3 Star,Inv,15.0,1.8,South
142638,2023-05-12,RE60UV16U2,SBD1,1 Star,Non Inv,1.0,1.8,South
142639,2023-05-12,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
142640,2023-05-12,RKM60UV16U,MAA,5 Star,Inv,2.0,1.8,South
142641,2023-05-12,RKM35UV16W,MAA,5 Star,Inv,2.0,1.0,South
142642,2023-05-12,RKL50UV16V3,MAA,3 Star,Inv,3.0,1.5,South
142643,2023-05-12,RKL35UV16W,MAA,3 Star,Inv,2.0,1.0,South
142644,2023-05-12,RKL50UV16V3,MAA,3 Star,Inv,2.0,1.5,South
142645,2023-05-12,RKM50UV16U,SBD1,5 Star,Inv,15.0,1.5,South
142646,2023-05-12,RE60UV16U2,SBD1,1 Star,Non Inv,5.0,1.8,South
142647,2023-05-12,RL50UV16U2,SBD1,3 Star,Non Inv,15.0,1.5,South
142648,2023-05-12,RKY50UV16V3F,SBD1,3 Star,Inv,15.0,1.5,South
142649,2023-05-12,RKL50UV16V3,MAA,3 Star,Inv,1.0,1.5,South
142650,2023-05-12,RKL50UV16V3,MAA,3 Star,Inv,3.0,1.5,South
142651,2023-05-12,RKL50UV16V3,COK,3 Star,Inv,3.0,1.5,South
142652,2023-05-11,RL50UV16U2,SBD,3 Star,Non Inv,10.0,1.5,South
142653,2023-05-11,RKL50UV16V3,SBD,3 Star,Inv,5.0,1.5,South
142654,2023-05-11,RKM50UV16U,SBD,5 Star,Inv,5.0,1.5,South
142655,2023-05-11,RKL60UV16U,SBD,3 Star,Inv,5.0,1.8,South
142656,2023-05-11,RE60UV16U2,MAA,1 Star,Non Inv,60.0,1.8,South
142657,2023-05-11,RKL35UV16W3,SBD,3 Star,Inv,1.0,1.0,South
142658,2023-05-11,RKL50UV16V3,SBD,3 Star,Inv,1.0,1.5,South
142659,2023-05-11,RL35UV16W1,SBD,3 Star,Non Inv,1.0,1.0,South
142660,2023-05-11,RKM50UV16V,MAA,5 Star,Inv,1.0,1.5,South
142661,2023-05-11,RKL50UV16V3,MAA,3 Star,Inv,1.0,1.5,South
142662,2023-05-11,RKL50UV16V3,MAA,3 Star,Inv,1.0,1.5,South
142663,2023-05-11,RE60UV16U2,MAA,1 Star,Non Inv,2.0,1.8,South
142664,2023-05-11,RKM50UV16V,MAA,5 Star,Inv,1.0,1.5,South
142665,2023-05-11,RKL50UV16V3,MAA,3 Star,Inv,23.0,1.5,South
142666,2023-05-11,RE60UV16U2,MAA,1 Star,Non Inv,8.0,1.8,South
142667,2023-05-11,RE60UV16U2,MAA,1 Star,Non Inv,1.0,1.8,South
142668,2023-05-11,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
142669,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,5.0,1.0,South
142670,2023-05-11,RKL50UV16V3,SBD,3 Star,Inv,7.0,1.5,South
142671,2023-05-11,RKL35UV16W3,SBD,3 Star,Inv,5.0,1.0,South
142672,2023-05-11,RKL60UV16U,SBD,3 Star,Inv,3.0,1.8,South
142673,2023-05-11,RL50UV16U2,SBD,3 Star,Non Inv,3.0,1.5,South
142674,2023-05-11,RKM50UV16U,SBD,5 Star,Inv,135.0,1.5,South
142675,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,3.0,1.0,South
142676,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,2.0,1.0,South
142677,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,3.0,1.0,South
142678,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,1.0,1.0,South
142679,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,1.0,1.0,South
142680,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,2.0,1.0,South
142681,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,2.0,1.0,South
142682,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,1.0,1.0,South
142683,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,1.0,1.0,South
142684,2023-05-11,RL35UV16W1,COK,3 Star,Non Inv,2.0,1.0,South
142685,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,2.0,1.0,South
142686,2023-05-11,RE60UV16U2,MAA,1 Star,Non Inv,3.0,1.8,South
142687,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,3.0,1.0,South
142688,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,3.0,1.0,South
142689,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,3.0,1.0,South
142690,2023-05-11,RKY50UV16V3,MAA,3 Star,Inv,25.0,1.5,South
142691,2023-05-11,RKY50UV16V3,MAA,3 Star,Inv,15.0,1.5,South
142692,2023-05-11,RKY50UV16V3,MAA,3 Star,Inv,10.0,1.5,South
142693,2023-05-11,RKY50UV16V3,MAA,3 Star,Inv,10.0,1.5,South
142694,2023-05-11,RKY50UV16V3,MAA,3 Star,Inv,8.0,1.5,South
142695,2023-05-11,RKY50UV16V3,MAA,3 Star,Inv,16.0,1.5,South
142696,2023-05-11,RKY50UV16V3,MAA,3 Star,Inv,10.0,1.5,South
142697,2023-05-11,RL50UV16U2,MAA,3 Star,Non Inv,7.0,1.5,South
142698,2023-05-11,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
142699,2023-05-11,RKM60UV16U,MAA,5 Star,Inv,1.0,1.8,South
142700,2023-05-11,RKM60UV16U,COK,5 Star,Inv,4.0,1.8,South
142701,2023-05-11,RE60UV16U2,MAA,1 Star,Non Inv,4.0,1.8,South
142702,2023-05-11,RL50UV16U3,SBD,3 Star,Non Inv,3.0,1.5,South
142703,2023-05-11,RKL71UV16T,COK,3 Star,Inv,1.0,2.2,South
142704,2023-05-11,RKM60UV16U,MAA,5 Star,Inv,3.0,1.8,South
142705,2023-05-11,RKL50UV16V3,MAA,3 Star,Inv,1.0,1.5,South
142706,2023-05-11,RKL35UV16W,MAA,3 Star,Inv,2.0,1.0,South
142707,2023-05-11,RKY50UV16V3,MAA,3 Star,Inv,10.0,1.5,South
142708,2023-05-11,RL50UV16U3,MAA,3 Star,Non Inv,5.0,1.5,South
142709,2023-05-11,RKL50UV16V3,MAA,3 Star,Inv,5.0,1.5,South
142710,2023-05-11,RHT60UV16U,SBD,3 Star,Inv,1.0,1.8,South
142711,2023-05-11,RHT50UV16V,SBD,3 Star,Inv,3.0,1.5,South
142712,2023-05-11,RKM50UV16U,SBD,5 Star,Inv,6.0,1.5,South
142713,2023-05-11,RKL71UV16T,SBD,3 Star,Inv,5.0,2.2,South
142714,2023-05-11,RKM50UV16V,SBD,5 Star,Inv,3.0,1.5,South
142715,2023-05-11,RKM35UV16W,BLR,5 Star,Inv,15.0,1.0,South
142716,2023-05-10,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
142717,2023-05-10,RKM60UV16U,MAA,5 Star,Inv,1.0,1.8,South
142718,2023-05-10,RKL35UV16W,MAA,3 Star,Inv,1.0,1.0,South
142719,2023-05-10,RKM35UV16W,COK,5 Star,Inv,5.0,1.0,South
142720,2023-05-10,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
142721,2023-05-10,RKL50UV16V3,MAA,3 Star,Inv,2.0,1.5,South
142722,2023-05-10,RKM35UV16W,MAA,5 Star,Inv,5.0,1.0,South
142723,2023-05-10,RKM50UV16V,SBD,5 Star,Inv,15.0,1.5,South
142724,2023-05-10,RKL71UV16T,SBD,3 Star,Inv,5.0,2.2,South
142725,2023-05-10,RKM50UV16V,SBD1,5 Star,Inv,10.0,1.5,South
142726,2023-05-10,RKM35UV16W,MAA,5 Star,Inv,8.0,1.0,South
142727,2023-05-10,RKY35UV16W3,MAA,3 Star,Inv,3.0,1.0,South
142728,2023-05-10,RKL50UV16V3,MAA,3 Star,Inv,1.0,1.5,South
142729,2023-05-10,RKL71UV16T,COK,3 Star,Inv,1.0,2.2,South
142730,2023-05-10,RKL50UV16V3,COK,3 Star,Inv,1.0,1.5,South
142731,2023-05-10,RKL50UV16V3,SBD1,3 Star,Inv,1.0,1.5,South
142732,2023-05-10,RKL71UV16T,MAA,3 Star,Inv,2.0,2.2,South
142733,2023-05-10,RKJ50UV16U,MAA,5 Star,Inv,1.0,1.5,South
142734,2023-05-10,RKL50UV16V,MAA,3 Star,Inv,3.0,1.5,South
142735,2023-05-10,RKY50UV16V3,MAA,3 Star,Inv,1.0,1.5,South
142736,2023-05-10,RL50UV16U3,MAA,3 Star,Non Inv,5.0,1.5,South
142737,2023-05-10,RKL60UV16U,MAA,3 Star,Inv,2.0,1.8,South
142738,2023-05-10,RKL50UV16V3,MAA,3 Star,Inv,5.0,1.5,South
142739,2023-05-10,RKL50UV16V,MAA,3 Star,Inv,7.0,1.5,South
142740,2023-05-10,RKL35UV16W,MAA,3 Star,Inv,5.0,1.0,South
142741,2023-05-10,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
142742,2023-05-10,RKY50UV16V3,MAA,3 Star,Inv,2.0,1.5,South
142743,2023-05-10,RKM50UV16V,MAA,5 Star,Inv,3.0,1.5,South
142744,2023-05-10,RKL50UV16V3,MAA,3 Star,Inv,2.0,1.5,South
142745,2023-05-10,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
142746,2023-05-10,RKM50UV16V,MAA,5 Star,Inv,2.0,1.5,South
142747,2023-05-10,RKL50UV16V3,MAA,3 Star,Inv,5.0,1.5,South
142748,2023-05-10,RKL35UV16W,MAA,3 Star,Inv,3.0,1.0,South
142749,2023-05-10,RKM50UV16U,SBD,5 Star,Inv,135.0,1.5,South
142750,2023-05-10,RKL35UV16W,MAA,3 Star,Inv,1.0,1.0,South
142751,2023-05-10,RKM35UV16W,MAA,5 Star,Inv,2.0,1.0,South
142752,2023-05-10,RKL50UV16V3,COK,3 Star,Inv,1.0,1.5,South
142753,2023-05-10,RKM35UV16W,SBD,5 Star,Inv,3.0,1.0,South
142754,2023-05-10,RKM50UV16U,SBD,5 Star,Inv,4.0,1.5,South
142755,2023-05-10,RKL60UV16U,SBD,3 Star,Inv,1.0,1.8,South
142756,2023-05-10,RKL50UV16V3,SBD,3 Star,Inv,7.0,1.5,South
142757,2023-05-10,RKM50UV16V,SBD1,5 Star,Inv,30.0,1.5,South
142758,2023-05-10,RKM50UV16V,SBD1,5 Star,Inv,30.0,1.5,South
142759,2023-05-10,RL50UV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
142760,2023-05-10,RL50UV16U3,MAA,3 Star,Non Inv,1.0,1.5,South
142761,2023-05-10,RKM50UV16V,MAA,5 Star,Inv,5.0,1.5,South
142762,2023-05-10,RKL50UV16V3,SBD,3 Star,Inv,3.0,1.5,South
142763,2023-05-10,RKM35UV16W,SBD,5 Star,Inv,2.0,1.0,South
142764,2023-05-10,RKM50UV16V,SBD,5 Star,Inv,3.0,1.5,South
142765,2023-05-10,RKL50UV16V3,COK,3 Star,Inv,6.0,1.5,South
142766,2023-05-10,RKM35UV16W,MAA,5 Star,Inv,1.0,1.0,South
142767,2023-05-10,RKM50UV16U,SBD1,5 Star,Inv,1.0,1.5,South
142768,2023-05-10,RL35UV16W1,MAA,3 Star,Non Inv,3.0,1.0,South
142769,2023-05-10,RKM50UV16V,MAA,5 Star,Inv,3.0,1.5,South
142770,2023-05-10,RL35UV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
142771,2023-05-10,RKM50UV16V,MAA,5 Star,Inv,3.0,1.5,South
142772,2023-05-10,RKM50UV16V,MAA,5 Star,Inv,1.0,1.5,South
142773,2023-05-10,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142774,2023-05-10,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
142775,2023-05-10,RE60UV16U2,SBD,1 Star,Non Inv,3.0,1.8,South
142776,2023-05-10,RKL71UV16T,SBD,3 Star,Inv,15.0,2.2,South
142777,2023-05-10,RKL60UV16U,SBD,3 Star,Inv,10.0,1.8,South
142778,2023-05-10,RKM50UV16V,SBD,5 Star,Inv,40.0,1.5,South
142779,2023-05-10,RL35UV16W1,MAA,3 Star,Non Inv,10.0,1.0,South
142780,2023-05-10,RKM35UV16W,MAA,5 Star,Inv,2.0,1.0,South
142781,2023-05-10,RKM50UV16V,MAA,5 Star,Inv,2.0,1.5,South
142782,2023-05-10,RL50UV16U2,SBD1,3 Star,Non Inv,20.0,1.5,South
142783,2023-05-10,RL50UV16U2,SBD1,3 Star,Non Inv,30.0,1.5,South
142784,2023-05-10,RKM50UV16V,SBD1,5 Star,Inv,9.0,1.5,South
142785,2023-05-10,RL50UV16U2,SBD,3 Star,Non Inv,2.0,1.5,South
142786,2023-05-10,RKM35UV16W,COK,5 Star,Inv,2.0,1.0,South
142787,2023-05-10,RKZ50UV16U4,COK,5 Star,Inv,1.0,1.5,South
142788,2023-05-10,RKL60UV16U,COK,3 Star,Inv,3.0,1.8,South
142789,2023-05-10,RKL50UV16V3,COK,3 Star,Inv,1.0,1.5,South
142790,2023-05-10,RKL50UV16V3,COK,3 Star,Inv,1.0,1.5,South
142791,2023-05-09,RKL50UV16V3,SBD,3 Star,Inv,1.0,1.5,South
142792,2023-05-09,RKM50UV16U,SBD,5 Star,Inv,2.0,1.5,South
142793,2023-05-09,RKM50UV16U,SBD,5 Star,Inv,2.0,1.5,South
142794,2023-05-09,RKL60UV16U,SBD,3 Star,Inv,2.0,1.8,South
142795,2023-05-09,RKL71UV16T,BLR,3 Star,Inv,2.0,2.2,South
142796,2023-05-09,RKL50UV16V3,BLR,3 Star,Inv,2.0,1.5,South
142797,2023-05-09,RKL60UV16U,BLR,3 Star,Inv,1.0,1.8,South
142798,2023-05-09,RL50UV16U3,MAA,3 Star,Non Inv,3.0,1.5,South
142799,2023-05-09,RKL50UV16V3,BLR,3 Star,Inv,4.0,1.5,South
142800,2023-05-09,RL35UV16W1,BLR,3 Star,Non Inv,5.0,1.0,South
142801,2023-05-09,RKM50UV16V,MAA,5 Star,Inv,6.0,1.5,South
142802,2023-05-09,RL50UV16U3,MAA,3 Star,Non Inv,1.0,1.5,South
142803,2023-05-09,RL35UV16W1,BLR,3 Star,Non Inv,25.0,1.0,South
142804,2023-05-09,RKL50UV16V3,BLR,3 Star,Inv,15.0,1.5,South
142805,2023-05-09,RKY35UV16W3,SBD,3 Star,Inv,8.0,1.0,South
142806,2023-05-09,RKL50UV16V3,SBD,3 Star,Inv,25.0,1.5,South
142807,2023-05-09,RL35UV16W1,SBD,3 Star,Non Inv,10.0,1.0,South
142808,2023-05-09,RKL60UV16U,SBD,3 Star,Inv,2.0,1.8,South
142809,2023-05-09,RKM50UV16U,SBD,5 Star,Inv,135.0,1.5,South
142810,2023-05-09,RL35UV16W1,COK,3 Star,Non Inv,2.0,1.0,South
142811,2023-05-09,RKM35UV16W,SBD1,5 Star,Inv,5.0,1.0,South
142812,2023-05-09,RL50UV16U2,SBD1,3 Star,Non Inv,3.0,1.5,South
142813,2023-05-09,RKM50UV16U,SBD1,5 Star,Inv,5.0,1.5,South
142814,2023-05-09,RKM50UV16V,BLR,5 Star,Inv,15.0,1.5,South
142815,2023-05-09,RKM50UV16U,BLR,5 Star,Inv,45.0,1.5,South
142816,2023-05-09,RKL35UV16W,BLR,3 Star,Inv,10.0,1.0,South
142817,2023-05-09,RHT50UV16V,BLR,3 Star,Inv,4.0,1.5,South
142818,2023-05-09,RKY50UV16U3,SBD1,3 Star,Inv,37.0,1.5,South
142819,2023-05-09,RKY50UV16V3,SBD1,3 Star,Inv,13.0,1.5,South
142820,2023-05-09,RKM35UV16W,COK,5 Star,Inv,3.0,1.0,South
142821,2023-05-09,RKM60UV16U,COK,5 Star,Inv,3.0,1.8,South
142822,2023-05-09,RKM35UV16W,COK,5 Star,Inv,2.0,1.0,South
142823,2023-05-09,RKM50UV16V,COK,5 Star,Inv,1.0,1.5,South
142824,2023-05-09,RKM50UV16V,COK,5 Star,Inv,2.0,1.5,South
142825,2023-05-09,RE60UV16U2,SBD,1 Star,Non Inv,5.0,1.8,South
142826,2023-05-09,RKL50UV16V3,SBD1,3 Star,Inv,1.0,1.5,South
142827,2023-05-09,RKJ50UV16U,MAA,5 Star,Inv,2.0,1.5,South
142828,2023-05-09,RKR50UV16U,SBD,5 Star,Inv,1.0,1.5,South
142829,2023-05-09,RKZ50UV16U4,COK,5 Star,Inv,1.0,1.5,South
142830,2023-05-09,RKL50UV16V3,MAA,3 Star,Inv,15.0,1.5,South
142831,2023-05-09,RKM35UV16W,SBD1,5 Star,Inv,4.0,1.0,South
142832,2023-05-09,RL50UV16U2,SBD1,3 Star,Non Inv,2.0,1.5,South
142833,2023-05-09,RL35UV16W1,SBD,3 Star,Non Inv,1.5,1.0,South
142834,2023-05-09,RL50UV16U3,SBD1,3 Star,Non Inv,15.0,1.5,South
